Temperature: 30, Humidity: 76, Log Data: Temperature: 30, Humidity: 76, Time: 2024-11-10 23:38:21
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:08
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:12
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:19
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:24
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:29
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:33
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:38
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:42
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:47
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:51
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:03:56
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:00
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:05
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:09
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:16
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:21
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:26
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:30
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:35
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:39
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:44
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:48
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:53
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:04:58
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:02
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:07
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:11
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:16
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:20
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:25
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:30
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:34
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:39
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:43
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:48
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:52
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:05:57
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:01
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:06
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:10
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:15
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:19
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:24
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:28
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:34
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:38
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:43
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:47
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:52
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:06:56
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:01
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:05
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:10
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:14
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:19
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:23
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:28
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:32
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:37
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:42
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:46
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:51
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:07:55
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:00
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:08:07
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:08:12
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:16
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:21
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:26
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:30
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:35
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:39
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:46
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:51
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:08:55
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:09:00
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:05
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:09
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:09:14
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:18
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:23
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:30
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:35
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:39
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:44
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:09:48
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:09:53
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:09:57
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:02
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:10:06
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:10:14
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:18
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:10:23
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:10:27
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:10:32
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:36
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:41
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:46
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:50
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:55
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:10:59
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:04
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:08
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:13
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:17
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:22
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:26
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:31
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:35
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:40
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:44
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:11:49
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:11:54
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:11:58
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:12:03
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:07
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:12
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:16
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:21
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:25
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:30
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:35
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:39
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:44
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:48
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:53
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:12:57
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:02
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:06
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:11
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:18
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:23
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:27
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:34
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:39
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:13:46
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:51
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:13:56
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:00
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:05
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:09
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:14
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:18
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:23
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:27
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:32
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:36
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:41
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:48
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:53
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:14:58
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:02
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:07
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:11
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:16
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:20
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:26
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:30
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:34
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:39
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:44
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:48
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:53
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:15:57
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:02
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:06
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:11
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:16
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:20
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:25
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:30
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:34
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:39
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:43
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:48
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:53
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:16:57
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:02
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:07
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:11
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:18
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:23
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:27
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:32
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:36
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:41
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:45
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:52
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:17:57
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:01
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:06
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:10
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:15
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:19
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:24
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:28
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:33
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:37
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:42
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:47
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:51
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:18:56
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:03
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:08
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:12
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:17
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:24
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:29
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:33
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:38
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:42
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:47
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:52
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:19:56
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:01
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:05
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:10
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:14
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:19
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:23
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:28
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:32
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:37
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:41
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:46
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:50
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:55
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:20:59
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:04
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:09
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:13
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:18
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:22
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:27
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:31
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:36
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:40
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:45
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:50
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:55
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:21:59
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:04
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:08
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:22:13
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:17
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:23
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:27
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:22:32
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:36
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:41
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:46
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:50
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:22:55
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:22:59
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:23:04
Temperature: 28, Humidity: 77, Log Data: Temperature: 28, Humidity: 77, Time: 2024-11-18 08:23:08
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:23:13
Temperature: 28, Humidity: 78, Log Data: Temperature: 28, Humidity: 78, Time: 2024-11-18 08:23:18
